eval	set_ratio	sort_ratio	ratio	overlap	soundex	score	max	reverse	x_name	y_name	x_id	y_id
1	100	100	100	1	1	302	302	0	louis armstrong	louis armstrong	1743	2817
1	100	100	100	1	1	302	302	0	otis redding	otis redding	1748	3506
1	100	100	56	1	0	257	257	1	the doors	doors the	1757	1294
1	100	100	100	1	1	302	302	0	the doors	the doors	1757	4594
1	100	100	100	1	1	302	302	0	ufo	ufo	1762	4828
1	100	100	100	1	1	302	302	0	3 doors down	3 doors down	1763	17
1	100	100	45	1	0	246	246	1	glenn gould	gould glenn	1765	1840
1	100	100	62	1	0	263	263	1	john coltrane	coltrane john	1766	876
1	100	100	100	1	1	302	302	0	bap	bap	1768	332
0	86	86	86	.90909094	1	259.90909	259.90909	0	paul simon	pahl simona	1773	3529
1	100	100	100	1	1	302	302	0	blues brothers	blues brothers	1789	514
1	100	100	100	1	1	302	302	0	chic	chic	1794	782
1	100	100	100	1	1	302	302	0	dario g	dario g	1798	997
1	100	100	100	1	1	302	302	0	freddie mercury	freddie mercury	1801	1672
1	100	100	100	1	1	302	302	0	gerry rafferty	gerry rafferty	1802	1775
1	100	100	60	1	0	261	261	1	jerry lee lewis	lewis jerry lee	1803	2734
1	100	57	50	.33333334	1	208.33333	208.33333	0	the platters	the platters & martin & domino & mon	1810	4625
1	100	100	100	1	1	302	302	0	roxette	roxette	1811	3965
1	100	100	64	1	0	265	265	1	roy orbison	orbison roy	1812	3462
1	100	100	56	1	0	257	257	1	tom jones	jones tom	1818	2331
1	100	100	100	1	1	302	302	0	tom jones	tom jones	1818	4733
1	100	67	62	.44999999	0	229.45	229.45	0	tom jones	tom jones & mousse t	1818	4734
1	100	100	100	1	1	302	302	0	ultravox	ultravox	1820	4831
1	100	100	58	1	0	259	259	1	jeff buckley	buckley jeff	1831	641
1	100	100	100	1	1	302	302	0	jeff buckley	jeff buckley	1831	2268
1	100	100	100	1	1	302	302	0	gipsy kings	gipsy kings	1845	1793
1	100	100	50	1	0	251	251	1	carlos santana	santana carlos	1860	4041
1	100	100	100	1	1	302	302	0	die toten hosen	die toten hosen	1874	1169
1	100	100	73	1	0	274	274	1	die toten hosen	toten hosen die	1874	4756
1	100	100	100	1	1	302	302	0	captain hollywood project	captain hollywood project	1879	711
1	100	100	100	1	1	302	302	0	guano apes	guano apes	1880	1883
1	100	100	100	1	1	302	302	0	him	him	1881	2043
1	100	100	53	1	0	254	254	1	herbert grnemeyer	grnemeyer herbert	1884	1882
1	100	100	100	1	1	302	302	0	herbert grnemeyer	herbert grnemeyer	1884	2013
1	100	100	100	1	1	302	302	0	hermes house band	hermes house band	1885	2020
1	100	100	100	1	1	302	302	0	ibo	ibo	1887	2114
1	100	100	100	1	1	302	302	0	in extremo	in extremo	1888	2152
1	100	100	100	1	1	302	302	0	loona	loona	1890	2801
1	100	100	100	1	1	302	302	0	nena	nena	1894	3295
1	100	100	100	1	1	302	302	0	schiller	schiller	1899	4081
0	100	62	57	.40000001	0	219.39999	219.39999	0	schiller	schiller & lang lang	1899	4083
0	76	76	76	.61538464	0	228.61539	228.61539	0	schiller	schillerstrae	1899	4084
1	100	100	100	1	1	302	302	0	texas	texas	1900	4562
1	92	92	92	.85714287	1	277.85715	277.85715	0	creedence clearwater revival	creedence clearwater rev	1918	919
1	100	100	100	1	1	302	302	0	creedence clearwater revival	creedence clearwater revival	1918	920
1	100	100	100	1	1	302	302	0	prefab sprout	prefab sprout	1926	3721
1	100	100	50	1	0	251	251	1	garth brooks	brooks garth	1929	614
1	100	100	100	1	1	302	302	0	alannah myles	alannah myles	1935	92
1	100	100	100	1	1	302	302	0	skillet	skillet	1947	4274
1	100	100	100	1	1	302	302	0	dido	dido	1949	1135
1	100	100	100	1	1	302	302	0	the verve	the verve	1953	4657
1	100	100	56	1	0	257	257	1	the verve	verve the	1953	4902
1	100	100	50	1	0	251	251	1	richard ashcroft	ashcroft richard	1960	247
1	100	100	100	1	1	302	302	0	uncle kracker	uncle kracker	1961	4835
1	100	100	100	1	1	302	302	0	placebo	placebo	1965	3681
1	100	59	54	.36666667	0	213.36667	213.36667	0	faith evans	puff daddy & faith evans & 112	1966	3760
1	100	100	100	1	1	302	302	0	talk talk	talk talk	1975	4527
1	100	100	100	1	1	302	302	0	hroes del silencio	hroes del silencio	1990	2106
1	100	100	100	1	1	302	302	0	blue man group	blue man group	1994	511
1	100	100	100	1	1	302	302	0	golden earring	golden earring	1997	1824
1	100	100	45	1	0	246	246	1	patti smith	smith patti	2003	4289
1	100	100	45	1	0	246	246	1	patti smith	smith patti	2003	4292
1	100	100	100	1	1	302	302	0	anastacia	anastacia	2007	168
1	100	100	100	1	1	302	302	0	pat benatar	pat benatar	2017	3569
1	100	100	100	1	1	302	302	0	simple minds	simple minds	2018	4243
1	100	100	100	1	1	302	302	0	dith piaf	dith piaf	2021	5186
1	100	39	34	.20754717	1	174.20755	174.20755	0	bob sinclar	bob sinclar & cutee b & dollarman & big ali & makedah	2043	531
1	100	47	45	.28947368	1	193.28947	193.28947	0	bob sinclar	bob sinclar pres goleo & garynestapine	2043	532
1	100	71	42	.5	0	213.5	213.5	0	bob sinclar	sinclar bob & goleo vi	2043	4256
1	100	100	100	1	1	302	302	0	letzte instanz	letzte instanz	2058	2730
1	100	100	100	1	1	302	302	0	subway to sally	subway to sally	2060	4465
1	100	100	100	1	1	302	302	0	grave digger	grave digger	2061	1849
1	100	100	100	1	1	302	302	0	nightwish	nightwish	2062	3351
1	100	100	100	1	1	302	302	0	modjo	modjo	2064	3147
0	100	24	24	.13793103	0	148.13792	148.13792	0	trio	edler trio aus der eisenwurzn	2068	1377
1	100	100	100	1	1	302	302	0	machine head	machine head	2075	2861
1	100	100	100	1	1	302	302	0	pantera	pantera	2077	3539
1	100	100	100	1	1	302	302	0	soulfly	soulfly	2078	4342
1	100	100	100	1	1	302	302	0	apocalyptica	apocalyptica	2090	213
1	100	100	100	1	1	302	302	0	calexico	calexico	2091	675
1	100	100	100	1	1	302	302	0	frank zappa	frank zappa	2101	1654
1	100	100	45	1	0	246	246	1	frank zappa	zappa frank	2101	5150
1	100	100	100	1	1	302	302	0	leonard cohen	leonard cohen	2107	2724
1	100	100	100	1	1	302	302	0	electric light orchestra	electric light orchestra	2116	1405
1	100	100	100	1	1	302	302	0	kate bush	kate bush	2121	2445
1	100	100	64	1	0	265	265	1	paul mccartney	mccartney paul	2122	3025
1	100	82	50	.63636363	0	232.63637	232.63637	0	paul mccartney	mccartney paul & wings	2122	3026
1	100	100	100	1	1	302	302	0	paul mccartney	paul mccartney	2122	3575
1	100	100	50	1	0	251	251	1	nick drake	drake nick	2124	1327
1	100	100	100	1	1	302	302	0	supertramp	supertramp	2125	4482
1	100	100	100	1	1	302	302	0	tears for fears	tears for fears	2126	4541
1	100	100	100	1	1	302	302	0	coldplay	coldplay	2129	868
1	100	100	100	1	1	302	302	0	paradise lost	paradise lost	2147	3548
1	100	100	57	1	0	258	258	1	chris de burgh	burgh chris de	2159	653
1	100	100	100	1	1	302	302	0	chris de burgh	chris de burgh	2159	795
1	100	100	57	1	0	258	258	1	chris de burgh	de burgh chris	2159	1057
1	100	100	60	1	0	261	261	1	harry belafonte	belafonte harry	2169	399
1	100	100	100	1	1	302	302	0	iggy pop	iggy pop	2171	2135
1	100	100	45	1	0	246	246	1	isaac hayes	hayes isaac	2172	1974
1	100	100	60	1	0	261	261	1	joe cocker	cocker joe	2173	857
1	100	100	100	1	1	302	302	0	joe cocker	joe cocker	2173	2293
1	100	85	85	.73333335	0	270.73334	270.73334	0	the moody blues	moody blues	2193	3177
1	100	100	100	1	1	302	302	0	the moody blues	the moody blues	2193	4617
1	100	100	100	1	1	302	302	0	sepultura	sepultura	2200	4165
1	100	80	73	.5714286	0	253.57143	253.57143	0	vangelis	ost & vangelis	2210	3490
1	100	100	100	1	1	302	302	0	vangelis	vangelis	2210	4873
1	100	100	100	1	1	302	302	0	coldcut	coldcut	2231	867
1	100	100	100	1	1	302	302	0	new model army	new model army	2238	3325
1	100	100	100	1	1	302	302	0	jethro tull	jethro tull	2257	2284
1	100	100	100	1	1	302	302	0	king crimson	king crimson	2259	2527
1	100	100	100	1	1	302	302	0	manic street preachers	manic street preachers	2273	2909
1	100	100	100	1	1	302	302	0	4 non blondes	4 non blondes	2280	22
1	100	100	56	1	0	257	257	1	buddy guy	guy buddy	2292	1902
1	100	100	50	1	0	251	251	1	jonny lang	lang jonny	2329	2666
1	100	100	56	1	0	257	257	1	the clash	clash the	2333	842
1	100	100	56	1	0	257	257	1	the clash	clash the	2333	843
1	100	100	100	1	1	302	302	0	the clash	the clash	2333	4587
1	100	91	74	.91666669	0	265.91666	265.91666	0	the jesus and mary chain	jesus & mary chain the	2361	2283
1	100	100	100	1	1	302	302	0	ministry	ministry	2382	3122
1	100	100	100	1	1	302	302	0	hot chocolate	hot chocolate	2383	2076
1	100	100	100	1	1	302	302	0	nas	nas	2388	3261
1	100	100	100	1	1	302	302	0	nina simone	nina simone	2390	3356
1	100	100	100	1	1	302	302	0	toto	toto	2402	4757
1	100	100	100	1	1	302	302	0	robyn	robyn	2417	3929
1	100	100	100	1	1	302	302	0	squarepusher	squarepusher	2418	4379
1	100	59	52	.42105263	0	211.42105	211.42105	0	sven vth	vth sven in the mix	2447	4939
1	100	100	100	1	1	302	302	0	thievery corporation	thievery corporation	2475	4678
1	100	100	100	1	1	302	302	0	lou reed	lou reed	2494	2816
1	100	100	50	1	0	251	251	1	lou reed	reed lou	2494	3855
1	100	100	50	1	0	251	251	1	lou reed	reed lou	2494	3856
1	100	100	50	1	0	251	251	1	lou reed	reed lou	2494	3857
1	100	70	44	.5	0	214.5	214.5	0	wynton marsalis	marsalis wynton & clapton eric	2502	2954
1	100	100	100	1	1	302	302	0	wu-tang clan	wu-tang clan	2504	5097
1	100	68	65	.48275861	0	233.48276	233.48276	0	crystal waters	alex gaudino & crystal waters	2510	103
1	100	100	100	1	1	302	302	0	buffalo springfield	buffalo springfield	2531	643
1	100	100	54	1	0	255	255	1	david gilmour	gilmour david	2532	1790
1	100	100	54	1	0	255	255	1	steve hackett	hackett steve	2535	1909
1	100	100	100	1	1	302	302	0	marillion	marillion	2546	2928
1	100	100	58	1	0	259	259	1	ravi shankar	shankar ravi	2550	4190
1	100	100	50	1	0	251	251	1	roger waters	waters roger	2553	4974
1	100	100	100	1	1	302	302	0	noir dsir	noir dsir	2563	3371
1	100	67	64	.47058824	1	232.47058	232.47058	0	serge gainsbourg	serge gainsbourg & brigitte bardot	2586	4168
1	100	100	100	1	1	302	302	0	muse	muse	2591	3224
1	100	100	55	1	0	256	256	1	stefan raab	raab stefan	2595	3797
1	100	100	100	1	1	302	302	0	blind guardian	blind guardian	2601	498
1	100	80	76	.60869563	0	256.6087	256.6087	0	the revolution	prince & the revolution	2619	3731
1	100	100	100	1	1	302	302	0	men at work	men at work	2632	3055
1	100	100	100	1	1	302	302	0	the pointer sisters	the pointer sisters	2639	4626
1	100	100	100	1	1	302	302	0	reo speedwagon	reo speedwagon	2642	3876
1	100	100	100	1	1	302	302	0	wham	wham	2650	5010
1	100	78	72	.5625	0	250.5625	250.5625	0	kim wilde	nena & kim wilde	2651	3296
1	100	100	56	1	0	257	257	1	kim wilde	wilde kim	2651	5037
1	100	100	45	1	0	246	246	1	sammy hagar	hagar sammy	2677	1916
1	100	100	100	1	1	302	302	0	new kids on the block	new kids on the block	2706	3324
1	100	100	100	1	1	302	302	0	warrant	warrant	2711	4965
1	100	100	100	1	1	302	302	0	america	america	2715	158
1	100	100	100	1	1	302	302	0	chicago	chicago	2726	783
1	100	100	100	1	1	302	302	0	wings	wings	2734	5059
1	100	100	100	1	1	302	302	0	zz top	zz top	2735	5184
1	100	67	63	.4642857	0	230.46428	230.46428	0	sheena easton	kenny rogers & sheena easton	2751	2491
1	100	100	100	1	1	302	302	0	mc hammer	mc hammer	2762	3024
1	100	100	100	1	1	302	302	0	cheap trick	cheap trick	2784	776
1	100	100	50	1	0	251	251	1	stevie nicks	nicks stevie	2794	3335
1	100	100	100	1	1	302	302	0	stevie nicks	stevie nicks	2794	4428
1	100	100	50	1	0	251	251	1	gary numan	numan gary	2798	3391
1	100	89	90	.90476191	0	279.90475	279.90475	0	katrina and the waves	katrina & the waves	2809	2454
1	100	100	100	1	1	302	302	0	loverboy	loverboy	2812	2822
1	100	100	100	1	1	302	302	0	the weather girls	the weather girls	2843	4660
1	100	69	65	.47619048	0	234.4762	234.4762	0	paul young	zucchero & paul young	2846	5177
1	100	100	100	1	1	302	302	0	boyzone	boyzone	2858	581
1	100	100	100	1	1	302	302	0	george harrison	george harrison	2863	1768
1	100	100	58	1	0	259	259	1	john fogerty	fogerty john	2864	1627
1	100	100	100	1	1	302	302	0	john fogerty	john fogerty	2864	2303
1	100	100	100	1	1	302	302	0	living in a box	living in a box	2866	2783
1	100	94	94	.8918919	0	288.89191	288.89191	0	orchestral manoeuvres in the dark	omd orchestral manoeuvres in the dark	2867	3449
1	100	100	100	1	1	302	302	0	orchestral manoeuvres in the dark	orchestral manoeuvres in the dark	2867	3463
1	100	100	100	1	1	302	302	0	ideal	ideal	2881	2131
1	100	100	100	1	1	302	302	0	r kelly	r kelly	2884	3790
1	100	100	100	1	1	302	302	0	r kelly	r kelly	2884	3791
1	100	100	100	1	1	302	302	0	belle and sebastian	belle and sebastian	2908	400
1	100	100	58	1	0	259	259	1	neil diamond	diamond neil	2909	1122
1	100	100	100	1	1	302	302	0	neil diamond	neil diamond	2909	3286
1	100	100	100	1	1	302	302	0	autechre	autechre	2914	272
1	100	100	100	1	1	302	302	0	sash	sash	2915	4053
1	100	100	100	1	1	302	302	0	alphaville	alphaville	2926	145
1	100	100	100	1	1	302	302	0	fettes brot	fettes brot	2927	1551
1	100	67	63	.45833334	1	231.45833	231.45833	0	fettes brot	fettes brot & finkenauer	2927	1553
1	100	67	63	.45833334	0	230.45833	230.45833	0	fettes brot	station 17 & fettes brot	2927	4400
1	100	71	45	.51724136	0	216.51724	216.51724	0	robbie williams	d sander vn & williams robbie	2935	963
1	100	100	100	1	1	302	302	0	robbie williams	robbie williams	2935	3918
1	100	61	61	.44117647	0	222.44118	222.44118	0	robbie williams	robbie williams with pet shop boys	2935	3920
1	100	100	53	1	0	254	254	1	robbie williams	williams robbie	2935	5050
1	100	100	100	1	1	302	302	0	tlc	tlc	2944	4727
1	100	100	100	1	1	302	302	0	don mclean	don mclean	2970	1287
1	100	100	100	1	1	302	302	0	plumb	plumb	2973	3691
1	100	100	100	1	1	302	302	0	the velvet underground	the velvet underground	2990	4655
1	100	100	82	1	0	283	283	1	the velvet underground	velvet underground the	2990	4897
1	100	100	60	1	0	261	261	1	ennio morricone	morricone ennio	2997	3185
1	100	100	100	1	1	302	302	0	good charlotte	good charlotte	3020	1831
1	100	100	100	1	1	302	302	0	morrissey	morrissey	3025	3188
1	100	100	100	1	1	302	302	0	nelly	nelly	3031	3289
1	100	100	100	1	1	302	302	0	neil finn	neil finn	3039	3287
1	100	100	100	1	1	302	302	0	sandra	sandra	3066	4033
1	100	100	100	1	1	302	302	0	enrique iglesias	enrique iglesias	3113	1446
1	100	60	58	.41025642	1	219.41026	219.41026	0	enrique iglesias	enrique iglesias with usher & lil wayne	3113	1447
1	100	100	50	1	0	251	251	1	enrique iglesias	iglesias enrique	3113	2137
1	100	100	100	1	1	302	302	0	inner circle	inner circle	3139	2164
1	100	100	100	1	1	302	302	0	janis joplin	janis joplin	3143	2224
1	100	100	50	1	0	251	251	1	janis joplin	joplin janis	3143	2334
1	100	100	50	1	0	251	251	1	janis joplin	joplin janis	3143	2335
1	100	86	53	.66666669	0	239.66667	239.66667	0	yann tiersen	ost & tiersen yann	3190	3488
1	100	86	47	.66666669	0	233.66667	233.66667	0	yann tiersen	tiersen yann & ost	3190	4693
1	100	100	100	1	1	302	302	0	yann tiersen	yann tiersen	3190	5119
1	100	100	100	1	1	302	302	0	kiss	kiss	3198	2539
1	100	100	100	1	1	302	302	0	nazareth	nazareth	3225	3282
1	100	100	100	1	1	302	302	0	luciano pavarotti	luciano pavarotti	3248	2825
1	100	100	53	1	0	254	254	1	luciano pavarotti	pavarotti luciano	3248	3587
1	100	100	47	.80952382	0	247.80952	247.80952	0	luciano pavarotti	pavarotti luciano & &	3248	3588
1	100	59	55	.37777779	0	214.37778	214.37778	0	luciano pavarotti	zucchero & luciano pavarotti & andrea bocelli	3248	5175
1	100	100	54	1	0	255	255	1	keith jarrett	jarrett keith	3250	2238
1	100	100	54	1	0	255	255	1	keith jarrett	jarrett keith	3250	2239
1	100	100	58	1	0	259	259	1	natalie cole	cole natalie	3253	871
1	100	100	100	1	1	302	302	0	ray charles	ray charles	3415	3837
1	100	100	54	1	0	255	255	1	sarah vaughan	vaughan sarah	3417	4886
1	100	100	100	1	1	302	302	0	emerson lake & palmer	emerson lake & palmer	3515	1423
1	100	100	100	1	1	302	302	0	motrhead	motrhead	3527	3197
1	100	100	100	1	1	302	302	0	uriah heep	uriah heep	3528	4844
1	100	100	100	1	1	302	302	0	humble pie	humble pie	3531	2094
1	100	100	100	1	1	302	302	0	mogwai	mogwai	3544	3150
1	100	100	100	1	1	302	302	0	blackfoot	blackfoot	3576	486
1	100	71	68	.5151515	1	240.51515	240.51515	0	girls under glass	girls under glass & peter spilles	3599	1797
1	100	100	100	1	1	302	302	0	ike & tina turner	ike & tina turner	3702	2141
1	100	100	100	1	1	302	302	0	danko jones	danko jones	3932	991
1	100	100	100	1	1	302	302	0	head	head	4122	1975
1	100	100	55	1	0	256	256	1	eric burdon	burdon eric	4222	652
1	96	96	56	.92307693	0	248.92308	248.92308	0	jnos starker	starker janos	4277	4396
1	100	100	100	1	1	302	302	0	odetta	odetta	4282	3410
1	100	100	50	1	0	251	251	1	chet baker	baker chet	4326	322
1	100	100	100	1	1	302	302	0	rod stewart	rod stewart	4541	3933
1	100	100	64	1	0	265	265	1	rod stewart	stewart rod	4541	4431
1	100	100	100	1	1	302	302	0	jasper	jasper	4595	2249
1	100	100	100	1	1	302	302	0	slayer	slayer	4742	4279
1	100	100	46	1	0	247	247	1	miriam makeba	makeba miriam	4759	2900
1	100	100	100	1	1	302	302	0	miriam makeba	miriam makeba	4759	3128
0	76	76	76	.90909094	0	228.90909	228.90909	0	mae barnes	mdel bjarne	4766	3243
1	100	100	100	1	1	302	302	0	earth crisis	earth crisis	4806	1364
1	100	100	100	1	1	302	302	0	darkside	darkside	4858	1003
1	100	100	60	1	0	261	261	1	die krupps	krupps die	4906	2609
1	100	100	100	1	1	302	302	0	nico	nico	4913	3339
1	100	100	100	1	1	302	302	0	killers	killers	5030	2519
1	100	100	44	1	0	245	245	1	jeff beck	beck jeff	5033	380
1	100	100	100	1	1	302	302	0	cannibal corpse	cannibal corpse	5095	697
1	100	100	100	1	1	302	302	0	savatage	savatage	5122	4063
1	100	100	100	1	1	302	302	0	manowar	manowar	5123	2912
1	100	100	100	1	1	302	302	0	fates warning	fates warning	5135	1531
1	100	100	100	1	1	302	302	0	god dethroned	god dethroned	5154	1818
1	100	100	100	1	1	302	302	0	trouble	trouble	5155	4783
1	100	100	100	1	1	302	302	0	amon amarth	amon amarth	5159	162
1	100	100	100	1	1	302	302	0	hatebreed	hatebreed	5174	1969
1	100	100	100	1	1	302	302	0	candlemass	candlemass	5206	694
1	100	100	50	1	0	251	251	1	steve wilson	wilson steve	5335	5054
1	100	91	68	.83333331	0	259.83334	259.83334	0	the dave brubeck quartet	brubeck dave quartet	5444	620
1	100	91	91	.83333331	0	282.83334	282.83334	0	the dave brubeck quartet	dave brubeck quartet	5444	1014
1	100	100	58	1	0	259	259	1	dave brubeck	brubeck dave	5498	619
1	100	100	54	1	0	255	255	1	randy brecker	brecker randy	5527	595
1	100	100	100	1	1	302	302	0	sodom	sodom	5555	4307
1	100	100	100	1	1	302	302	0	kreator	kreator	5556	2601
1	100	100	100	1	1	302	302	0	brutal truth	brutal truth	5633	629
1	100	100	100	1	1	302	302	0	agoraphobic nosebleed	agoraphobic nosebleed	5663	73
1	100	100	84	1	0	285	285	1	the dillinger escape plan	dillinger escape plan the	5678	1186
1	100	65	65	.4848485	0	230.48485	230.48485	0	june carter cash	cash johnny with june carter cash	5737	734
1	100	100	100	1	1	302	302	0	covenant	covenant	5903	910
1	100	100	100	1	1	302	302	0	diary of dreams	diary of dreams	5907	1129
1	100	100	100	1	1	302	302	0	nero	nero	5928	3299
1	100	77	74	.58620691	0	251.58621	251.58621	0	project pitchfork	noxx sara & project pitchfork	5955	3388
1	100	100	100	1	1	302	302	0	project pitchfork	project pitchfork	5955	3753
1	100	100	100	1	1	302	302	0	in strict confidence	in strict confidence	5969	2155
1	100	100	72	1	0	273	273	1	kris kristofferson	kristofferson kris	6081	2607
1	100	79	46	.59090906	0	225.59091	225.59091	0	willie nelson	nelson willie & family	6083	3294
1	100	100	100	1	1	302	302	0	soil	soil	6104	4316
1	100	100	100	1	1	302	302	0	jem	jem	6172	2271
1	100	100	50	1	0	251	251	1	june tabor	tabor june	6346	4518
1	100	100	100	1	1	302	302	0	duffy	duffy	6355	1343
1	100	100	60	1	0	261	261	1	roger whittaker	whittaker roger	6437	5024
1	100	100	60	1	0	261	261	1	roger whittaker	whittaker roger	6437	5025
1	100	100	100	1	1	302	302	0	blue	blue	6519	510
1	100	100	70	1	0	271	271	1	ian gillan	gillan ian	6587	1789
1	100	87	87	.7647059	0	274.76471	274.76471	0	the tiger lillies	tiger lillies	6610	4695
1	100	100	76	1	0	277	277	1	the tiger lillies	tiger lillies the	6610	4696
1	100	100	100	1	1	302	302	0	clannad	clannad	6738	832
1	100	100	100	1	1	302	302	0	great white	great white	6957	1851
1	100	100	100	1	1	302	302	0	justice	justice	7026	2365
1	100	100	100	1	1	302	302	0	om	om	7132	3447
1	100	100	100	1	1	302	302	0	mono	mono	7152	3162
1	100	85	79	.64705884	0	264.64706	264.64706	0	beth hirsch	air & beth hirsch	7336	77
1	100	100	100	1	1	302	302	0	the dandy warhols	the dandy warhols	7395	4591
1	100	100	100	1	1	302	302	0	stereophonics	stereophonics	7493	4418
1	100	100	100	1	1	302	302	0	beatsteaks	beatsteaks	7639	377
1	100	100	100	1	1	302	302	0	chimaira	chimaira	7670	787
0	86	86	86	.90909094	0	258.90909	258.90909	0	meat katie	melua katie	7958	3051
1	100	100	44	1	0	245	245	1	lita ford	ford lita	8080	1634
1	100	100	100	1	1	302	302	0	boysetsfire	boysetsfire	8167	579
1	100	100	100	1	1	302	302	0	the cinematic orchestra	the cinematic orchestra	8335	4586
